DATA_TYPE|CANCER_GROUP_SITE|YEAR|SEX|AGE_GROUP_YEARS|COUNT
Actual|Other and unspecified leukaemia|2019|Females|00–04|1
Actual|Other and unspecified leukaemia|2019|Females|05–09|0
Actual|Other and unspecified leukaemia|2019|Females|10–14|0
Actual|Other and unspecified leukaemia|2019|Females|15–19|0
Actual|Other and unspecified leukaemia|2019|Females|20–24|0
Actual|Other and unspecified leukaemia|2019|Females|25–29|0
Actual|Other and unspecified leukaemia|2019|Females|30–34|0
Actual|Other and unspecified leukaemia|2019|Females|35–39|0
Actual|Other and unspecified leukaemia|2019|Females|40–44|0
Actual|Other and unspecified leukaemia|2019|Females|45–49|1
Actual|Other and unspecified leukaemia|2019|Females|50–54|0
Actual|Other and unspecified leukaemia|2019|Females|55–59|3
Actual|Other and unspecified leukaemia|2019|Females|60–64|2
Actual|Other and unspecified leukaemia|2019|Females|65–69|3
Actual|Other and unspecified leukaemia|2019|Females|70–74|5
Actual|Other and unspecified leukaemia|2019|Females|75–79|5
Actual|Other and unspecified leukaemia|2019|Females|80–84|12
Actual|Other and unspecified leukaemia|2019|Females|85–89|6
Actual|Other and unspecified leukaemia|2019|Females|90+|16
Actual|Other and unspecified leukaemia|2019|Females|All ages combined|54
Actual|Other and unspecified leukaemia|2020|Females|00–04|0
Actual|Other and unspecified leukaemia|2020|Females|05–09|1
Actual|Other and unspecified leukaemia|2020|Females|10–14|1
Actual|Other and unspecified leukaemia|2020|Females|15–19|0
Actual|Other and unspecified leukaemia|2020|Females|20–24|0
Actual|Other and unspecified leukaemia|2020|Females|25–29|1
Actual|Other and unspecified leukaemia|2020|Females|30–34|1
Actual|Other and unspecified leukaemia|2020|Females|35–39|0
Actual|Other and unspecified leukaemia|2020|Females|40–44|0
Actual|Other and unspecified leukaemia|2020|Females|45–49|0
Actual|Other and unspecified leukaemia|2020|Females|50–54|0
Actual|Other and unspecified leukaemia|2020|Females|55–59|1
Actual|Other and unspecified leukaemia|2020|Females|60–64|2
Actual|Other and unspecified leukaemia|2020|Females|65–69|4
Actual|Other and unspecified leukaemia|2020|Females|70–74|2
Actual|Other and unspecified leukaemia|2020|Females|75–79|8
Actual|Other and unspecified leukaemia|2020|Females|80–84|15
Actual|Other and unspecified leukaemia|2020|Females|85–89|10
Actual|Other and unspecified leukaemia|2020|Females|90+|15
Actual|Other and unspecified leukaemia|2020|Females|All ages combined|61
Actual|Other and unspecified leukaemia|2021|Females|00–04|1
Actual|Other and unspecified leukaemia|2021|Females|05–09|0
Actual|Other and unspecified leukaemia|2021|Females|10–14|1
Actual|Other and unspecified leukaemia|2021|Females|15–19|0
Actual|Other and unspecified leukaemia|2021|Females|20–24|1
Actual|Other and unspecified leukaemia|2021|Females|25–29|0
Actual|Other and unspecified leukaemia|2021|Females|30–34|0
Actual|Other and unspecified leukaemia|2021|Females|35–39|1
Actual|Other and unspecified leukaemia|2021|Females|40–44|0
Actual|Other and unspecified leukaemia|2021|Females|45–49|1
Actual|Other and unspecified leukaemia|2021|Females|50–54|2
Actual|Other and unspecified leukaemia|2021|Females|55–59|0
Actual|Other and unspecified leukaemia|2021|Females|60–64|0
Actual|Other and unspecified leukaemia|2021|Females|65–69|3
Actual|Other and unspecified leukaemia|2021|Females|70–74|7
Actual|Other and unspecified leukaemia|2021|Females|75–79|0
Actual|Other and unspecified leukaemia|2021|Females|80–84|12
Actual|Other and unspecified leukaemia|2021|Females|85–89|15
Actual|Other and unspecified leukaemia|2021|Females|90+|13
Actual|Other and unspecified leukaemia|2021|Females|All ages combined|57
Projections|Other and unspecified leukaemia|2022|Females|00–04|1
Projections|Other and unspecified leukaemia|2022|Females|05–09|0
Projections|Other and unspecified leukaemia|2022|Females|10–14|1
Projections|Other and unspecified leukaemia|2022|Females|15–19|0
Projections|Other and unspecified leukaemia|2022|Females|20–24|0
Projections|Other and unspecified leukaemia|2022|Females|25–29|0
Projections|Other and unspecified leukaemia|2022|Females|30–34|0
Projections|Other and unspecified leukaemia|2022|Females|35–39|0
Projections|Other and unspecified leukaemia|2022|Females|40–44|0
Projections|Other and unspecified leukaemia|2022|Females|45–49|1
Projections|Other and unspecified leukaemia|2022|Females|50–54|0
Projections|Other and unspecified leukaemia|2022|Females|55–59|0
Projections|Other and unspecified leukaemia|2022|Females|60–64|1
Projections|Other and unspecified leukaemia|2022|Females|65–69|3
Projections|Other and unspecified leukaemia|2022|Females|70–74|4
Projections|Other and unspecified leukaemia|2022|Females|75–79|3
Projections|Other and unspecified leukaemia|2022|Females|80–84|13
Projections|Other and unspecified leukaemia|2022|Females|85–89|12
Projections|Other and unspecified leukaemia|2022|Females|90+|15
Projections|Other and unspecified leukaemia|2022|Females|All ages combined|54
Projections|Other and unspecified leukaemia|2023|Females|00–04|1
Projections|Other and unspecified leukaemia|2023|Females|05–09|0
Projections|Other and unspecified leukaemia|2023|Females|10–14|1
Projections|Other and unspecified leukaemia|2023|Females|15–19|0
Projections|Other and unspecified leukaemia|2023|Females|20–24|0
Projections|Other and unspecified leukaemia|2023|Females|25–29|0
Projections|Other and unspecified leukaemia|2023|Females|30–34|0
Projections|Other and unspecified leukaemia|2023|Females|35–39|0
Projections|Other and unspecified leukaemia|2023|Females|40–44|0
Projections|Other and unspecified leukaemia|2023|Females|45–49|1
Projections|Other and unspecified leukaemia|2023|Females|50–54|0
Projections|Other and unspecified leukaemia|2023|Females|55–59|0
Projections|Other and unspecified leukaemia|2023|Females|60–64|1
Projections|Other and unspecified leukaemia|2023|Females|65–69|3
Projections|Other and unspecified leukaemia|2023|Females|70–74|4
Projections|Other and unspecified leukaemia|2023|Females|75–79|2
Projections|Other and unspecified leukaemia|2023|Females|80–84|13
Projections|Other and unspecified leukaemia|2023|Females|85–89|12
Projections|Other and unspecified leukaemia|2023|Females|90+|15
Projections|Other and unspecified leukaemia|2023|Females|All ages combined|53
Actual|Other and unspecified leukaemia|2019|Persons|00–04|3
Actual|Other and unspecified leukaemia|2019|Persons|05–09|0
Actual|Other and unspecified leukaemia|2019|Persons|10–14|0
Actual|Other and unspecified leukaemia|2019|Persons|15–19|0
Actual|Other and unspecified leukaemia|2019|Persons|20–24|0
Actual|Other and unspecified leukaemia|2019|Persons|25–29|0
Actual|Other and unspecified leukaemia|2019|Persons|30–34|0
Actual|Other and unspecified leukaemia|2019|Persons|35–39|0
Actual|Other and unspecified leukaemia|2019|Persons|40–44|0
Actual|Other and unspecified leukaemia|2019|Persons|45–49|1
Actual|Other and unspecified leukaemia|2019|Persons|50–54|1
Actual|Other and unspecified leukaemia|2019|Persons|55–59|3
Actual|Other and unspecified leukaemia|2019|Persons|60–64|6
Actual|Other and unspecified leukaemia|2019|Persons|65–69|7
Actual|Other and unspecified leukaemia|2019|Persons|70–74|12
Actual|Other and unspecified leukaemia|2019|Persons|75–79|11
Actual|Other and unspecified leukaemia|2019|Persons|80–84|25
Actual|Other and unspecified leukaemia|2019|Persons|85–89|17
Actual|Other and unspecified leukaemia|2019|Persons|90+|28
Actual|Other and unspecified leukaemia|2019|Persons|All ages combined|114
Actual|Other and unspecified leukaemia|2020|Persons|00–04|1
Actual|Other and unspecified leukaemia|2020|Persons|05–09|1
Actual|Other and unspecified leukaemia|2020|Persons|10–14|1
Actual|Other and unspecified leukaemia|2020|Persons|15–19|0
Actual|Other and unspecified leukaemia|2020|Persons|20–24|0
Actual|Other and unspecified leukaemia|2020|Persons|25–29|1
Actual|Other and unspecified leukaemia|2020|Persons|30–34|1
Actual|Other and unspecified leukaemia|2020|Persons|35–39|2
Actual|Other and unspecified leukaemia|2020|Persons|40–44|1
Actual|Other and unspecified leukaemia|2020|Persons|45–49|2
Actual|Other and unspecified leukaemia|2020|Persons|50–54|0
Actual|Other and unspecified leukaemia|2020|Persons|55–59|2
Actual|Other and unspecified leukaemia|2020|Persons|60–64|3
Actual|Other and unspecified leukaemia|2020|Persons|65–69|6
Actual|Other and unspecified leukaemia|2020|Persons|70–74|10
Actual|Other and unspecified leukaemia|2020|Persons|75–79|15
Actual|Other and unspecified leukaemia|2020|Persons|80–84|31
Actual|Other and unspecified leukaemia|2020|Persons|85–89|25
Actual|Other and unspecified leukaemia|2020|Persons|90+|35
Actual|Other and unspecified leukaemia|2020|Persons|All ages combined|137
Actual|Other and unspecified leukaemia|2021|Persons|00–04|3
Actual|Other and unspecified leukaemia|2021|Persons|05–09|0
Actual|Other and unspecified leukaemia|2021|Persons|10–14|1
Actual|Other and unspecified leukaemia|2021|Persons|15–19|1
Actual|Other and unspecified leukaemia|2021|Persons|20–24|1
Actual|Other and unspecified leukaemia|2021|Persons|25–29|0
Actual|Other and unspecified leukaemia|2021|Persons|30–34|0
Actual|Other and unspecified leukaemia|2021|Persons|35–39|1
Actual|Other and unspecified leukaemia|2021|Persons|40–44|1
Actual|Other and unspecified leukaemia|2021|Persons|45–49|2
Actual|Other and unspecified leukaemia|2021|Persons|50–54|2
Actual|Other and unspecified leukaemia|2021|Persons|55–59|3
Actual|Other and unspecified leukaemia|2021|Persons|60–64|3
Actual|Other and unspecified leukaemia|2021|Persons|65–69|5
Actual|Other and unspecified leukaemia|2021|Persons|70–74|20
Actual|Other and unspecified leukaemia|2021|Persons|75–79|6
Actual|Other and unspecified leukaemia|2021|Persons|80–84|28
Actual|Other and unspecified leukaemia|2021|Persons|85–89|29
Actual|Other and unspecified leukaemia|2021|Persons|90+|25
Actual|Other and unspecified leukaemia|2021|Persons|All ages combined|131
Projections|Other and unspecified leukaemia|2022|Persons|00–04|3
Projections|Other and unspecified leukaemia|2022|Persons|05–09|0
Projections|Other and unspecified leukaemia|2022|Persons|10–14|1
Projections|Other and unspecified leukaemia|2022|Persons|15–19|0
Projections|Other and unspecified leukaemia|2022|Persons|20–24|0
Projections|Other and unspecified leukaemia|2022|Persons|25–29|0
Projections|Other and unspecified leukaemia|2022|Persons|30–34|0
Projections|Other and unspecified leukaemia|2022|Persons|35–39|1
Projections|Other and unspecified leukaemia|2022|Persons|40–44|1
Projections|Other and unspecified leukaemia|2022|Persons|45–49|3
Projections|Other and unspecified leukaemia|2022|Persons|50–54|0
Projections|Other and unspecified leukaemia|2022|Persons|55–59|2
Projections|Other and unspecified leukaemia|2022|Persons|60–64|3
Projections|Other and unspecified leukaemia|2022|Persons|65–69|6
Projections|Other and unspecified leukaemia|2022|Persons|70–74|14
Projections|Other and unspecified leukaemia|2022|Persons|75–79|8
Projections|Other and unspecified leukaemia|2022|Persons|80–84|28
Projections|Other and unspecified leukaemia|2022|Persons|85–89|25
Projections|Other and unspecified leukaemia|2022|Persons|90+|32
Projections|Other and unspecified leukaemia|2022|Persons|All ages combined|127
Projections|Other and unspecified leukaemia|2023|Persons|00–04|3
Projections|Other and unspecified leukaemia|2023|Persons|05–09|0
Projections|Other and unspecified leukaemia|2023|Persons|10–14|1
Projections|Other and unspecified leukaemia|2023|Persons|15–19|0
Projections|Other and unspecified leukaemia|2023|Persons|20–24|0
Projections|Other and unspecified leukaemia|2023|Persons|25–29|0
Projections|Other and unspecified leukaemia|2023|Persons|30–34|0
Projections|Other and unspecified leukaemia|2023|Persons|35–39|1
Projections|Other and unspecified leukaemia|2023|Persons|40–44|1
Projections|Other and unspecified leukaemia|2023|Persons|45–49|3
Projections|Other and unspecified leukaemia|2023|Persons|50–54|0
Projections|Other and unspecified leukaemia|2023|Persons|55–59|2
Projections|Other and unspecified leukaemia|2023|Persons|60–64|3
Projections|Other and unspecified leukaemia|2023|Persons|65–69|5
Projections|Other and unspecified leukaemia|2023|Persons|70–74|14
Projections|Other and unspecified leukaemia|2023|Persons|75–79|6
Projections|Other and unspecified leukaemia|2023|Persons|80–84|28
Projections|Other and unspecified leukaemia|2023|Persons|85–89|25
Projections|Other and unspecified leukaemia|2023|Persons|90+|32
Projections|Other and unspecified leukaemia|2023|Persons|All ages combined|124
Actual|Other and unspecified lymphoid leukaemia|2019|Males|00–04|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|05–09|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|10–14|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|15–19|1
Actual|Other and unspecified lymphoid leukaemia|2019|Males|20–24|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|25–29|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|30–34|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|35–39|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|40–44|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|45–49|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|50–54|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|55–59|1
Actual|Other and unspecified lymphoid leukaemia|2019|Males|60–64|1
Actual|Other and unspecified lymphoid leukaemia|2019|Males|65–69|0
Actual|Other and unspecified lymphoid leukaemia|2019|Males|70–74|3
Actual|Other and unspecified lymphoid leukaemia|2019|Males|75–79|4
Actual|Other and unspecified lymphoid leukaemia|2019|Males|80–84|5
Actual|Other and unspecified lymphoid leukaemia|2019|Males|85–89|3
Actual|Other and unspecified lymphoid leukaemia|2019|Males|90+|4
Actual|Other and unspecified lymphoid leukaemia|2019|Males|All ages combined|22
Actual|Other and unspecified lymphoid leukaemia|2020|Males|00–04|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|05–09|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|10–14|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|15–19|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|20–24|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|25–29|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|30–34|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|35–39|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|40–44|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|45–49|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|50–54|1
Actual|Other and unspecified lymphoid leukaemia|2020|Males|55–59|2
Actual|Other and unspecified lymphoid leukaemia|2020|Males|60–64|4
Actual|Other and unspecified lymphoid leukaemia|2020|Males|65–69|4
Actual|Other and unspecified lymphoid leukaemia|2020|Males|70–74|0
Actual|Other and unspecified lymphoid leukaemia|2020|Males|75–79|3
Actual|Other and unspecified lymphoid leukaemia|2020|Males|80–84|7
Actual|Other and unspecified lymphoid leukaemia|2020|Males|85–89|4
Actual|Other and unspecified lymphoid leukaemia|2020|Males|90+|3
Actual|Other and unspecified lymphoid leukaemia|2020|Males|All ages combined|28
Actual|Other and unspecified lymphoid leukaemia|2021|Males|00–04|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|05–09|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|10–14|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|15–19|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|20–24|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|25–29|1
Actual|Other and unspecified lymphoid leukaemia|2021|Males|30–34|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|35–39|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|40–44|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|45–49|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|50–54|1
Actual|Other and unspecified lymphoid leukaemia|2021|Males|55–59|2
Actual|Other and unspecified lymphoid leukaemia|2021|Males|60–64|0
Actual|Other and unspecified lymphoid leukaemia|2021|Males|65–69|3
Actual|Other and unspecified lymphoid leukaemia|2021|Males|70–74|3
Actual|Other and unspecified lymphoid leukaemia|2021|Males|75–79|2
Actual|Other and unspecified lymphoid leukaemia|2021|Males|80–84|6
Actual|Other and unspecified lymphoid leukaemia|2021|Males|85–89|8
Actual|Other and unspecified lymphoid leukaemia|2021|Males|90+|1
Actual|Other and unspecified lymphoid leukaemia|2021|Males|All ages combined|27
Projections|Other and unspecified lymphoid leukaemia|2022|Males|00–04|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|05–09|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|10–14|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|15–19|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|20–24|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|25–29|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|30–34|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|35–39|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|40–44|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|45–49|0
Projections|Other and unspecified lymphoid leukaemia|2022|Males|50–54|1
Projections|Other and unspecified lymphoid leukaemia|2022|Males|55–59|2
Projections|Other and unspecified lymphoid leukaemia|2022|Males|60–64|2
Projections|Other and unspecified lymphoid leukaemia|2022|Males|65–69|3
Projections|Other and unspecified lymphoid leukaemia|2022|Males|70–74|3
Projections|Other and unspecified lymphoid leukaemia|2022|Males|75–79|3
Projections|Other and unspecified lymphoid leukaemia|2022|Males|80–84|7
Projections|Other and unspecified lymphoid leukaemia|2022|Males|85–89|5
Projections|Other and unspecified lymphoid leukaemia|2022|Males|90+|3
Projections|Other and unspecified lymphoid leukaemia|2022|Males|All ages combined|29
Projections|Other and unspecified lymphoid leukaemia|2023|Males|00–04|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|05–09|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|10–14|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|15–19|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|20–24|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|25–29|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|30–34|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|35–39|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|40–44|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|45–49|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|50–54|0
Projections|Other and unspecified lymphoid leukaemia|2023|Males|55–59|3
Projections|Other and unspecified lymphoid leukaemia|2023|Males|60–64|2
Projections|Other and unspecified lymphoid leukaemia|2023|Males|65–69|3
Projections|Other and unspecified lymphoid leukaemia|2023|Males|70–74|3
Projections|Other and unspecified lymphoid leukaemia|2023|Males|75–79|3
Projections|Other and unspecified lymphoid leukaemia|2023|Males|80–84|8
Projections|Other and unspecified lymphoid leukaemia|2023|Males|85–89|6
Projections|Other and unspecified lymphoid leukaemia|2023|Males|90+|3
Projections|Other and unspecified lymphoid leukaemia|2023|Males|All ages combined|31
Actual|Other and unspecified lymphoid leukaemia|2019|Females|00–04|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|05–09|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|10–14|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|15–19|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|20–24|1
Actual|Other and unspecified lymphoid leukaemia|2019|Females|25–29|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|30–34|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|35–39|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|40–44|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|45–49|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|50–54|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|55–59|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|60–64|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|65–69|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|70–74|0
Actual|Other and unspecified lymphoid leukaemia|2019|Females|75–79|2
Actual|Other and unspecified lymphoid leukaemia|2019|Females|80–84|1
Actual|Other and unspecified lymphoid leukaemia|2019|Females|85–89|5
Actual|Other and unspecified lymphoid leukaemia|2019|Females|90+|2
Actual|Other and unspecified lymphoid leukaemia|2019|Females|All ages combined|11
Actual|Other and unspecified lymphoid leukaemia|2020|Females|00–04|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|05–09|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|10–14|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|15–19|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|20–24|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|25–29|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|30–34|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|35–39|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|40–44|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|45–49|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|50–54|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|55–59|1
Actual|Other and unspecified lymphoid leukaemia|2020|Females|60–64|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|65–69|1
Actual|Other and unspecified lymphoid leukaemia|2020|Females|70–74|1
Actual|Other and unspecified lymphoid leukaemia|2020|Females|75–79|1
Actual|Other and unspecified lymphoid leukaemia|2020|Females|80–84|1
Actual|Other and unspecified lymphoid leukaemia|2020|Females|85–89|0
Actual|Other and unspecified lymphoid leukaemia|2020|Females|90+|4
Actual|Other and unspecified lymphoid leukaemia|2020|Females|All ages combined|9
Actual|Other and unspecified lymphoid leukaemia|2021|Females|00–04|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|05–09|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|10–14|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|15–19|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|20–24|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|25–29|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|30–34|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|35–39|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|40–44|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|45–49|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|50–54|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|55–59|1
Actual|Other and unspecified lymphoid leukaemia|2021|Females|60–64|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|65–69|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|70–74|1
Actual|Other and unspecified lymphoid leukaemia|2021|Females|75–79|0
Actual|Other and unspecified lymphoid leukaemia|2021|Females|80–84|2
Actual|Other and unspecified lymphoid leukaemia|2021|Females|85–89|4
Actual|Other and unspecified lymphoid leukaemia|2021|Females|90+|3
Actual|Other and unspecified lymphoid leukaemia|2021|Females|All ages combined|11
Projections|Other and unspecified lymphoid leukaemia|2022|Females|00–04|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|05–09|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|10–14|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|15–19|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|20–24|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|25–29|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|30–34|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|35–39|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|40–44|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|45–49|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|50–54|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|55–59|1
Projections|Other and unspecified lymphoid leukaemia|2022|Females|60–64|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|65–69|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|70–74|1
Projections|Other and unspecified lymphoid leukaemia|2022|Females|75–79|0
Projections|Other and unspecified lymphoid leukaemia|2022|Females|80–84|1
Projections|Other and unspecified lymphoid leukaemia|2022|Females|85–89|2
Projections|Other and unspecified lymphoid leukaemia|2022|Females|90+|3
Projections|Other and unspecified lymphoid leukaemia|2022|Females|All ages combined|8
Projections|Other and unspecified lymphoid leukaemia|2023|Females|00–04|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|05–09|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|10–14|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|15–19|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|20–24|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|25–29|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|30–34|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|35–39|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|40–44|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|45–49|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|50–54|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|55–59|1
Projections|Other and unspecified lymphoid leukaemia|2023|Females|60–64|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|65–69|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|70–74|1
Projections|Other and unspecified lymphoid leukaemia|2023|Females|75–79|0
Projections|Other and unspecified lymphoid leukaemia|2023|Females|80–84|1
Projections|Other and unspecified lymphoid leukaemia|2023|Females|85–89|2
Projections|Other and unspecified lymphoid leukaemia|2023|Females|90+|3
Projections|Other and unspecified lymphoid leukaemia|2023|Females|All ages combined|8
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|00–04|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|05–09|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|10–14|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|15–19|1
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|20–24|1
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|25–29|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|30–34|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|35–39|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|40–44|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|45–49|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|50–54|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|55–59|1
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|60–64|1
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|65–69|0
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|70–74|3
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|75–79|6
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|80–84|6
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|85–89|8
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|90+|6
Actual|Other and unspecified lymphoid leukaemia|2019|Persons|All ages combined|33
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|00–04|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|05–09|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|10–14|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|15–19|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|20–24|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|25–29|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|30–34|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|35–39|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|40–44|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|45–49|0
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|50–54|1
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|55–59|3
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|60–64|4
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|65–69|5
Actual|Other and unspecified lymphoid leukaemia|2020|Persons|70–74|1
